frame_id,hand_label,landmark_id,x,y,z
30,Left,1,0.2349044680595398,0.7651150226593018,-0.05868171155452728
30,Left,2,0.27219152450561523,0.6583738327026367,-0.083257757127285
30,Left,3,0.2849549651145935,0.5468772053718567,-0.10120964050292969
30,Left,4,0.3053428530693054,0.456149697303772,-0.1166621670126915
30,Left,5,0.20033735036849976,0.4984129071235657,-0.04224212095141411
30,Left,6,0.20691365003585815,0.36368870735168457,-0.07154718041419983
30,Left,7,0.20217102766036987,0.2804076373577118,-0.09576789289712906
30,Left,8,0.19693544507026672,0.20788511633872986,-0.11287424713373184
30,Left,9,0.14251835644245148,0.49533534049987793,-0.03277696296572685
30,Left,10,0.13149574398994446,0.3520302176475525,-0.05778174847364426
30,Left,11,0.12294898927211761,0.2579551637172699,-0.07989465445280075
30,Left,12,0.11806945502758026,0.17654630541801453,-0.09533223509788513
30,Left,13,0.09522759914398193,0.5241866111755371,-0.030444912612438202
30,Left,14,0.07243815809488297,0.3970005512237549,-0.0579584464430809
30,Left,15,0.06287305057048798,0.3134743869304657,-0.07794796675443649
30,Left,16,0.06005454063415527,0.24179890751838684,-0.09001585841178894
30,Left,17,0.05248476564884186,0.5794155597686768,-0.03358285874128342
30,Left,18,0.017521634697914124,0.48704516887664795,-0.06059399992227554
30,Left,19,-0.005770176649093628,0.42525196075439453,-0.07418202608823776
30,Left,20,-0.02327762544155121,0.367247998714447,-0.08104132115840912
31,Left,0,0.17433294653892517,0.8358139395713806,8.119473022816237e-07
31,Left,1,0.22980394959449768,0.7631216049194336,-0.06023556739091873
31,Left,2,0.2659364938735962,0.6574544906616211,-0.08686740696430206
31,Left,3,0.27672722935676575,0.5490357875823975,-0.1069231927394867
31,Left,4,0.29386091232299805,0.45546144247055054,-0.12482908368110657
31,Left,5,0.18655991554260254,0.4964444041252136,-0.0427173413336277
31,Left,6,0.19437193870544434,0.3620449900627136,-0.07294708490371704
31,Left,7,0.19081851840019226,0.2793760597705841,-0.0989212617278099
31,Left,8,0.18744678795337677,0.20603331923484802,-0.11788851022720337
31,Left,9,0.12921971082687378,0.49712663888931274,-0.033072493970394135
31,Left,10,0.12108729779720306,0.35290372371673584,-0.058480262756347656
31,Left,11,0.11226364970207214,0.26271140575408936,-0.08283194899559021
31,Left,12,0.1069287359714508,0.18030372262001038,-0.10100109875202179
31,Left,13,0.08192580193281174,0.5289401412010193,-0.030641084536910057
31,Left,14,0.058058492839336395,0.40176722407341003,-0.05709364265203476
31,Left,15,0.04716511070728302,0.3172230124473572,-0.07791736721992493
31,Left,16,0.0431315153837204,0.24240684509277344,-0.09232978522777557
31,Left,17,0.04010230302810669,0.5860328078269958,-0.03396756574511528
31,Left,18,0.007769688963890076,0.4934871196746826,-0.05991491675376892
31,Left,19,-0.013428956270217896,0.43013492226600647,-0.0739421546459198
31,Left,20,-0.030534759163856506,0.36857467889785767,-0.08263569325208664
32,Left,0,0.15514500439167023,0.8697409629821777,8.076893323050172e-07
32,Left,1,0.20661157369613647,0.7858211994171143,-0.052399877458810806
32,Left,2,0.2366572767496109,0.6706717014312744,-0.07393326610326767
32,Left,3,0.24580802023410797,0.5594727396965027,-0.08975964784622192
32,Left,4,0.26984792947769165,0.47376519441604614,-0.10334324836730957
32,Left,5,0.1461220532655716,0.5236062407493591,-0.03146735578775406
32,Left,6,0.15191686153411865,0.39029258489608765,-0.05742112919688225
32,Left,7,0.15087652206420898,0.3076907992362976,-0.08013942092657089
32,Left,8,0.1509840488433838,0.23914527893066406,-0.09618840366601944
32,Left,9,0.08778321743011475,0.5307983756065369,-0.02437390759587288
32,Left,10,0.07606302201747894,0.38924044370651245,-0.04400341212749481
32,Left,11,0.07034294307231903,0.29980987310409546,-0.06235180050134659
32,Left,12,0.06962606310844421,0.22361451387405396,-0.0756848081946373
32,Left,13,0.04144510626792908,0.5690237283706665,-0.024638257920742035
32,Left,14,0.013799339532852173,0.44060131907463074,-0.04798402637243271
32,Left,15,0.0026750117540359497,0.3545438051223755,-0.06704813241958618
32,Left,16,-0.0012567639350891113,0.28082528710365295,-0.07973724603652954
32,Left,17,0.00205036997795105,0.6342806816101074,-0.029981743544340134
32,Left,18,-0.042495980858802795,0.552551805973053,-0.054593753069639206
32,Left,19,-0.06926137208938599,0.4941633939743042,-0.0680316910147667
32,Left,20,-0.08948561549186707,0.43865224719047546,-0.07560048997402191
33,Left,0,0.15012048184871674,0.8686498403549194,8.293739597320382e-07
33,Left,1,0.20149609446525574,0.7884522080421448,-0.05287428945302963
33,Left,2,0.23354026675224304,0.67131108045578,-0.07584235817193985
33,Left,3,0.24421906471252441,0.5597043037414551,-0.09291722625494003
33,Left,4,0.26661035418510437,0.4710422158241272,-0.10849933326244354
33,Left,5,0.14539262652397156,0.5264464616775513,-0.03885947912931442
33,Left,6,0.15308979153633118,0.38997939229011536,-0.0681755319237709
33,Left,7,0.15146079659461975,0.30700576305389404,-0.09323582053184509
33,Left,8,0.15089157223701477,0.23563796281814575,-0.11099665611982346
33,Left,9,0.08588086068630219,0.5313552021980286,-0.032189782708883286
33,Left,10,0.07349766790866852,0.3884907364845276,-0.05531247705221176
33,Left,11,0.06781736761331558,0.2979341745376587,-0.07663582265377045
33,Left,12,0.06613525748252869,0.22101160883903503,-0.09224294871091843
33,Left,13,0.0379624143242836,0.567790687084198,-0.03229030594229698
33,Left,14,0.008661836385726929,0.4411693215370178,-0.0571787990629673
33,Left,15,-0.005539052188396454,0.35780829191207886,-0.0775684341788292
33,Left,16,-0.011331632733345032,0.283936083316803,-0.0918080061674118
33,Left,17,-0.003457494080066681,0.6311318278312683,-0.037339065223932266
33,Left,18,-0.0476980060338974,0.5544825792312622,-0.062058158218860626
33,Left,19,-0.07479830086231232,0.5017697811126709,-0.07515165954828262
33,Left,20,-0.09551520645618439,0.4492977559566498,-0.08306140452623367
34,Left,0,0.1434183418750763,0.9009720087051392,8.872936518855568e-07
34,Left,1,0.18338921666145325,0.805462121963501,-0.05108166113495827
34,Left,2,0.2034010887145996,0.6851620674133301,-0.07009291648864746
34,Left,3,0.2132033407688141,0.5721497535705566,-0.0833633542060852
34,Left,4,0.23280225694179535,0.4831154942512512,-0.09511130303144455
34,Left,5,0.09444677084684372,0.5617744326591492,-0.023790612816810608
34,Left,6,0.09570206701755524,0.4348829984664917,-0.043583739548921585
34,Left,7,0.0917777568101883,0.35943078994750977,-0.06340368837118149
34,Left,8,0.08805475383996964,0.2938840687274933,-0.07815847545862198
34,Left,9,0.035117343068122864,0.5815353989601135,-0.015616489574313164
34,Left,10,0.012462243437767029,0.44697362184524536,-0.030033377930521965
34,Left,11,0.0013841763138771057,0.36561089754104614,-0.04779233783483505
34,Left,12,-0.008150018751621246,0.2944771647453308,-0.061787430197000504
34,Left,13,-0.00930081307888031,0.6293639540672302,-0.01489698700606823
34,Left,14,-0.054895758628845215,0.5210034251213074,-0.03417928144335747
34,Left,15,-0.07939304411411285,0.44663941860198975,-0.05370732396841049
34,Left,16,-0.09873493015766144,0.37921810150146484,-0.06780871748924255
34,Left,17,-0.04260563850402832,0.6978937983512878,-0.019279347732663155
34,Left,18,-0.09169669449329376,0.6209262609481812,-0.039507634937763214
34,Left,19,-0.11947757005691528,0.5672845244407654,-0.051853280514478683
34,Left,20,-0.1416155993938446,0.5122032761573792,-0.06016971543431282
35,Left,0,0.1254156529903412,0.9006433486938477,8.913686997402692e-07
35,Left,1,0.1658300757408142,0.8199633955955505,-0.054846663028001785
35,Left,2,0.18686959147453308,0.708618700504303,-0.0782649889588356
35,Left,3,0.19587577879428864,0.5954156517982483,-0.0945662185549736
35,Left,4,0.2109067291021347,0.5024250149726868,-0.10915962606668472
35,Left,5,0.08630470931529999,0.5745077133178711,-0.03145803138613701
35,Left,6,0.08524064719676971,0.4453393518924713,-0.05537654086947441
35,Left,7,0.08278219401836395,0.36842384934425354,-0.07999572902917862
35,Left,8,0.07984435558319092,0.2998163104057312,-0.0979999378323555
35,Left,9,0.02854539453983307,0.5831377506256104,-0.020392226055264473
35,Left,10,0.002494119107723236,0.4514463543891907,-0.03710336610674858
35,Left,11,-0.006680876016616821,0.37129685282707214,-0.05779631435871124
35,Left,12,-0.012941159307956696,0.30376237630844116,-0.07374529540538788
35,Left,13,-0.017026498913764954,0.6226415038108826,-0.01643287017941475
35,Left,14,-0.061825528740882874,0.5121821165084839,-0.03641822561621666
35,Left,15,-0.08296041190624237,0.4369972348213196,-0.05494427680969238
35,Left,16,-0.09831695258617401,0.36841365694999695,-0.0683690682053566
35,Left,17,-0.05305839329957962,0.6833646893501282,-0.01760587841272354
35,Left,18,-0.09936226904392242,0.5999838709831238,-0.03691837564110756
35,Left,19,-0.12475787103176117,0.5468765497207642,-0.046050332486629486
35,Left,20,-0.14530448615550995,0.4921395778656006,-0.05192750319838524
36,Left,0,0.11791862547397614,0.9024555683135986,9.055516443368106e-07
36,Left,1,0.1599913388490677,0.820803165435791,-0.061511002480983734
36,Left,2,0.18273593485355377,0.7076534628868103,-0.08668672293424606
36,Left,3,0.193280890583992,0.5954249501228333,-0.10293600708246231
36,Left,4,0.20761257410049438,0.5014257431030273,-0.11737239360809326
36,Left,5,0.07986898720264435,0.5750510692596436,-0.038183651864528656
36,Left,6,0.07943703234195709,0.4485948979854584,-0.06186709553003311
36,Left,7,0.07606486976146698,0.3716334104537964,-0.08588837087154388
36,Left,8,0.07289554178714752,0.30498698353767395,-0.10297248512506485
36,Left,9,0.022470466792583466,0.5877001881599426,-0.022996259853243828
36,Left,10,-0.004310019314289093,0.45606285333633423,-0.038952864706516266
36,Left,11,-0.013135824352502823,0.37639662623405457,-0.05866490304470062
36,Left,12,-0.018912512809038162,0.3107947111129761,-0.07341208308935165
36,Left,13,-0.022386427968740463,0.6281800866127014,-0.015209660865366459
36,Left,14,-0.06462176144123077,0.5180841088294983,-0.03505449742078781
36,Left,15,-0.08455263078212738,0.4440973699092865,-0.053849175572395325
36,Left,16,-0.09926745295524597,0.37711578607559204,-0.06698190420866013
36,Left,17,-0.05691118165850639,0.6868894696235657,-0.01299286913126707
36,Left,18,-0.10025590658187866,0.6035236120223999,-0.03274299576878548
36,Left,19,-0.12385880947113037,0.551019012928009,-0.0424530915915966
36,Left,20,-0.14280851185321808,0.4968530535697937,-0.04833967238664627
37,Left,0,0.11178240180015564,0.9046838879585266,9.861098533292534e-07
37,Left,1,0.15455928444862366,0.8283968567848206,-0.06946757435798645
37,Left,2,0.17765146493911743,0.7148796916007996,-0.09699024260044098
37,Left,3,0.18768131732940674,0.5979179739952087,-0.11376496404409409
37,Left,4,0.2018265575170517,0.49976468086242676,-0.12829507887363434
37,Left,5,0.07838062942028046,0.5759480595588684,-0.04368402063846588
37,Left,6,0.07701003551483154,0.4457938075065613,-0.06760815531015396
37,Left,7,0.0710509717464447,0.3652770519256592,-0.09158319979906082
37,Left,8,0.06670632213354111,0.29630592465400696,-0.10883869975805283
37,Left,9,0.019229575991630554,0.5877556204795837,-0.024018673226237297
37,Left,10,-0.00972636416554451,0.45416319370269775,-0.040866728872060776
37,Left,11,-0.021093714982271194,0.3731289505958557,-0.062033653259277344
37,Left,12,-0.028865646570920944,0.3048504889011383,-0.07799658179283142
37,Left,13,-0.027433816343545914,0.6286725401878357,-0.012138154357671738
37,Left,14,-0.07078123092651367,0.5201160311698914,-0.03353467956185341
37,Left,15,-0.09314221143722534,0.44779467582702637,-0.05422108992934227
37,Left,16,-0.10870343446731567,0.38332730531692505,-0.068677619099617
37,Left,17,-0.06234399601817131,0.6869577765464783,-0.006316786631941795
37,Left,18,-0.10640126466751099,0.6071856617927551,-0.028075315058231354
37,Left,19,-0.1303279548883438,0.5591045022010803,-0.039607934653759
37,Left,20,-0.14919987320899963,0.5083776712417603,-0.04674183577299118
38,Left,0,0.11492477357387543,0.9069880843162537,9.781169865163974e-07
38,Left,1,0.15706907212734222,0.8275982737541199,-0.0698213279247284
38,Left,2,0.1791558712720871,0.7133564352989197,-0.09741618484258652
38,Left,3,0.18819017708301544,0.5969586968421936,-0.11449691653251648
38,Left,4,0.2020699381828308,0.49935826659202576,-0.12930217385292053
38,Left,5,0.07870706915855408,0.5741086006164551,-0.0424950048327446
38,Left,6,0.07636213302612305,0.44412198662757874,-0.06675530225038528
38,Left,7,0.07092083990573883,0.3645678758621216,-0.09093280881643295
38,Left,8,0.0670647993683815,0.2963300049304962,-0.1081620454788208
38,Left,9,0.01855427399277687,0.5887517333030701,-0.02303277514874935
38,Left,10,-0.01163158193230629,0.4556690454483032,-0.04002167657017708
38,Left,11,-0.02334829792380333,0.37604251503944397,-0.060950152575969696
38,Left,12,-0.03185335174202919,0.3080567717552185,-0.07639660686254501
38,Left,13,-0.02852223441004753,0.6318215131759644,-0.01160900667309761
38,Left,14,-0.07354865968227386,0.5243411660194397,-0.03326614573597908
38,Left,15,-0.09712196886539459,0.4541979432106018,-0.053557928651571274
38,Left,16,-0.11385264992713928,0.39106547832489014,-0.06748685985803604
38,Left,17,-0.0633404403924942,0.6919670104980469,-0.006404307205229998
38,Left,18,-0.10872036218643188,0.6145045757293701,-0.02864588238298893
38,Left,19,-0.13306841254234314,0.5687493085861206,-0.03993723541498184
38,Left,20,-0.1522902548313141,0.5197261571884155,-0.04654175043106079
39,Left,0,0.11090686917304993,0.8993713855743408,9.76195337898389e-07
39,Left,1,0.15714183449745178,0.8229110240936279,-0.07558872550725937
39,Left,2,0.18021705746650696,0.7101104855537415,-0.10766050219535828
39,Left,3,0.1887386590242386,0.5962585806846619,-0.12807674705982208
39,Left,4,0.20230989158153534,0.4978916645050049,-0.14682544767856598
39,Left,5,0.07798699289560318,0.5679976940155029,-0.05748413875699043
39,Left,6,0.07558482885360718,0.43612033128738403,-0.0879279375076294
39,Left,7,0.06884802877902985,0.35301822423934937,-0.11643951386213303
39,Left,8,0.0633661150932312,0.2809072732925415,-0.13675595819950104
39,Left,9,0.017011655494570732,0.5807867050170898,-0.03681468591094017
39,Left,10,-0.014417540282011032,0.4456270933151245,-0.06054655462503433
39,Left,11,-0.027444258332252502,0.3638248145580292,-0.08644939213991165
39,Left,12,-0.037895701825618744,0.29227498173713684,-0.10560666769742966
39,Left,13,-0.03045070171356201,0.6225242614746094,-0.023698430508375168
39,Left,14,-0.0751350075006485,0.5128205418586731,-0.049753136932849884
39,Left,15,-0.09784607589244843,0.4396498203277588,-0.07289788872003555
39,Left,16,-0.11350025236606598,0.3737671971321106,-0.08886153250932693
39,Left,17,-0.06539392471313477,0.6820433139801025,-0.01700940541923046
39,Left,18,-0.1116722971200943,0.601362407207489,-0.041341740638017654
39,Left,19,-0.13647925853729248,0.5498719215393066,-0.05453718081116676
39,Left,20,-0.1562630981206894,0.49573615193367004,-0.06301132589578629
40,Left,0,0.11353477835655212,0.9010136127471924,1.0173849886996322e-06
40,Left,1,0.16191743314266205,0.8234262466430664,-0.07490944117307663
40,Left,2,0.18941187858581543,0.7095588445663452,-0.10823764652013779
40,Left,3,0.19996221363544464,0.5947472453117371,-0.1305210441350937
40,Left,4,0.21156059205532074,0.4957239627838135,-0.15114401280879974
40,Left,5,0.08319614827632904,0.562470555305481,-0.05907554179430008
40,Left,6,0.08051055669784546,0.4264511466026306,-0.09182620793581009
40,Left,7,0.07307296246290207,0.34114035964012146,-0.12102612853050232
40,Left,8,0.06787718087434769,0.26791971921920776,-0.1412428468465805
40,Left,9,0.0206679105758667,0.5773990154266357,-0.040403760969638824
40,Left,10,-0.011525552719831467,0.4389578104019165,-0.06561432033777237
40,Left,11,-0.02553575113415718,0.35432010889053345,-0.0912429541349411
40,Left,12,-0.03673570975661278,0.27982768416404724,-0.1096448302268982
40,Left,13,-0.028173070400953293,0.6212614178657532,-0.029466234147548676
40,Left,14,-0.07647091150283813,0.5120149850845337,-0.057214077562093735
40,Left,15,-0.10199844837188721,0.43888336420059204,-0.08039199560880661
40,Left,16,-0.12034879624843597,0.37307846546173096,-0.09595223516225815
40,Left,17,-0.06425052881240845,0.6839348673820496,-0.024955004453659058
40,Left,18,-0.11240148544311523,0.605929434299469,-0.05171423405408859
40,Left,19,-0.1396186202764511,0.5583959221839905,-0.06538211554288864
40,Left,20,-0.16238555312156677,0.5086864829063416,-0.07342321425676346
41,Left,0,0.14167173206806183,0.896581768989563,9.801198075365392e-07
41,Left,1,0.18789952993392944,0.8119641542434692,-0.0543215274810791
41,Left,2,0.21584728360176086,0.6988396644592285,-0.08137565851211548
41,Left,3,0.2326165735721588,0.5880756974220276,-0.10248685628175735
41,Left,4,0.2559208571910858,0.5018643140792847,-0.12299703061580658
41,Left,5,0.11236415058374405,0.5611489415168762,-0.04880078509449959
41,Left,6,0.11507238447666168,0.4194837212562561,-0.08023767918348312
41,Left,7,0.11180683225393295,0.3344302475452423,-0.10464724153280258
41,Left,8,0.11022809892892838,0.2638004422187805,-0.12052565068006516
41,Left,9,0.0513271689414978,0.5753286480903625,-0.041702598333358765
41,Left,10,0.02794177271425724,0.42648178339004517,-0.06440098583698273
41,Left,11,0.01977289840579033,0.33913499116897583,-0.08264420181512833
41,Left,12,0.01441257819533348,0.26357221603393555,-0.09485764056444168
41,Left,13,0.004863046109676361,0.6213331818580627,-0.04095272347331047
41,Left,14,-0.047713324427604675,0.5157439708709717,-0.06393560767173767
41,Left,15,-0.07798917591571808,0.44205039739608765,-0.08149408549070358
41,Left,16,-0.09841582179069519,0.376071959733963,-0.09330163896083832
41,Left,17,-0.030768856406211853,0.6922605633735657,-0.045406684279441833
